arm,metric,x,density
LZD,propensity_score,0.354207436399217,0.248760079341333
LZD,propensity_score,0.356164383561644,0.252060702852562
LZD,propensity_score,0.35812133072407,0.254991779523701
LZD,propensity_score,0.360078277886497,0.257317307842474
LZD,propensity_score,0.362035225048924,0.258886027466196
LZD,propensity_score,0.36399217221135,0.259551959062163
LZD,propensity_score,0.365949119373777,0.259192966243786
LZD,propensity_score,0.367906066536204,0.257711860110864
LZD,propensity_score,0.36986301369863,0.254838272534756
LZD,propensity_score,0.371819960861057,0.25063368111952
LZD,propensity_score,0.373776908023483,0.245213088808439
LZD,propensity_score,0.37573385518591,0.238616614475243
LZD,propensity_score,0.377690802348337,0.230905748041843
LZD,propensity_score,0.379647749510763,0.222161706358215
LZD,propensity_score,0.38160469667319,0.212381455402796
LZD,propensity_score,0.383561643835616,0.201769162170945
LZD,propensity_score,0.385518590998043,0.190558940643528
LZD,propensity_score,0.38747553816047,0.17889025384252
LZD,propensity_score,0.389432485322896,0.16690380844408
LZD,propensity_score,0.391389432485323,0.154739488818705
LZD,propensity_score,0.39334637964775,0.142550084873941
LZD,propensity_score,0.395303326810176,0.130523091204459
LZD,propensity_score,0.397260273972603,0.118770788565778
LZD,propensity_score,0.399217221135029,0.107390755477758
LZD,propensity_score,0.401174168297456,0.0964684694566811
LZD,propensity_score,0.403131115459883,0.086076924819506
LZD,propensity_score,0.405088062622309,0.0763310219711107
LZD,propensity_score,0.407045009784736,0.0673356460557541
LZD,propensity_score,0.409001956947162,0.0590143699004659
LZD,propensity_score,0.410958904109589,0.0513750263807007
LZD,propensity_score,0.412915851272016,0.0444158709555943
LZD,propensity_score,0.414872798434442,0.0381263973976279
LZD,propensity_score,0.416829745596869,0.0325241159210937
LZD,propensity_score,0.418786692759296,0.0276469404068145
LZD,propensity_score,0.420743639921722,0.0233387825913866
LZD,propensity_score,0.422700587084149,0.0195612269214029
LZD,propensity_score,0.424657534246575,0.0162742328419763
LZD,propensity_score,0.426614481409002,0.0134367791469036
LZD,propensity_score,0.428571428571429,0.0110191313396325
LZD,propensity_score,0.430528375733855,0.00902896851904296
LZD,propensity_score,0.432485322896282,0.00734304661206476
LZD,propensity_score,0.434442270058708,0.00592587875133925
LZD,propensity_score,0.436399217221135,0.00474423466788984
LZD,propensity_score,0.438356164383562,0.00376723945969658
LZD,propensity_score,0.440313111545988,0.00296748870924652
LZD,propensity_score,0.442270058708415,0.00234488777932378
LZD,propensity_score,0.444227005870841,0.00183774715256505
LZD,propensity_score,0.446183953033268,0.00142816525103105
LZD,propensity_score,0.448140900195695,0.00110029745933539
LZD,propensity_score,0.450097847358121,0.000840236723503035
LZD,propensity_score,0.452054794520548,0.000635893396104013
LZD,propensity_score,0.454011741682975,0.000484217487398861
LZD,propensity_score,0.455968688845401,0.000365823636656206
LZD,propensity_score,0.457925636007828,0.000273813563062356
LZD,propensity_score,0.459882583170254,0.000203014582422831
LZD,propensity_score,0.461839530332681,0.000149086075456559
LZD,propensity_score,0.463796477495108,0.00010842832944762
LZD,propensity_score,0.465753424657534,7.94951360172973e-05
LZD,propensity_score,0.467710371819961,5.79169059924051e-05
LZD,propensity_score,0.469667318982387,4.17608323615553e-05
LZD,propensity_score,0.471624266144814,2.97999993098775e-05
LZD,propensity_score,0.473581213307241,2.10444898690713e-05
LZD,propensity_score,0.475538160469667,1.47073070353309e-05
LZD,propensity_score,0.477495107632094,1.03744714207592e-05
LZD,propensity_score,0.479452054794521,7.29216600602145e-06
LZD,propensity_score,0.481409001956947,5.06649580832931e-06
LZD,propensity_score,0.483365949119374,3.47997059183344e-06
LZD,propensity_score,0.4853228962818,2.36327167082302e-06
LZD,propensity_score,0.487279843444227,1.58698382467227e-06
LZD,propensity_score,0.489236790606654,1.07610240846539e-06
LZD,propensity_score,0.49119373776908,7.30116531102468e-07
LZD,propensity_score,0.493150684931507,4.88939905239386e-07
LZD,propensity_score,0.495107632093933,3.23297393873015e-07
LZD,propensity_score,0.49706457925636,2.11139379754018e-07
LZD,propensity_score,0.499021526418787,1.36230894663146e-07
LZD,propensity_score,0.500978473581213,8.87016332106857e-08
LZD,propensity_score,0.50293542074364,5.81266076136774e-08
LZD,propensity_score,0.504892367906067,3.75314350771142e-08
LZD,propensity_score,0.506849315068493,2.38941441771335e-08
LZD,propensity_score,0.50880626223092,1.50075529414869e-08
LZD,propensity_score,0.510763209393346,9.30368872758737e-09
LZD,propensity_score,0.512720156555773,5.80921857971365e-09
LZD,propensity_score,0.5146771037182,3.67927975973215e-09
LZD,propensity_score,0.516634050880626,2.29143107958618e-09
LZD,propensity_score,0.518590998043053,1.40487252550062e-09
LZD,propensity_score,0.520547945205479,8.48669330892427e-10
LZD,propensity_score,0.522504892367906,5.05500731139261e-10
LZD,propensity_score,0.524461839530333,3.02215506097438e-10
LZD,propensity_score,0.526418786692759,1.85143154526985e-10
LZD,propensity_score,0.528375733855186,1.11267243001665e-10
LZD,propensity_score,0.530332681017613,6.57097812565321e-11
LZD,propensity_score,0.532289628180039,3.81817182100157e-11
LZD,propensity_score,0.534246575342466,2.18514431172677e-11
LZD,propensity_score,0.536203522504892,1.2485847054527e-11
